id,attribute_ids
864b4db7a2353ac1,949
864fb7889f76f00e,916
8650f5643d0587d5,70
8654eea2a192b4e9,1046
8656d46feb8f1dfa,1046
86571d6a7c0e1a20,949
8658351b236734c9,876
8660228c163be7f9,1046
866526316cd4ff8f,949
8665ac85ff85a1a5,1046
8666f857d9feed0c,501 1046
866cbb7b1bd8de43,1046
866d49427c20a89f,1046
86700092c67ae4fe,1046
8671c0c0f8fa91c3,1046
86752f754c5195a9,832
867db227630ac9ba,761
868230c2dfae4ae9,309
8685c09a160d0b97,501 519
869d2007890e25c9,534
86a38ab2f7e1d697,501 519
86a7023706b1da4,497
86a814382081ba02,501 1046
86acf3e3150a2ba0,1046
86af5f5b0c6f382,536
86b3ae4f5866ab85,294 1046
86b57d43e68badb9,1046
86b90e672dae9ba3,1046
86c7decc2dc2c8df,70
86d8249d515c6c26,1046
86d8ff2dfa7575bc,1046
86dec4b574453405,1046
86e255bb43a0ca97,864
86fb63ccf16f3615,70 916
8701bfb7b7030c72,916 949
87081e8b935a48e8,501
870d1d35c8bacfd6,1046
8714e935819eab63,96
8716b9aa6f5e5c04,1046
8717280647a7cd21,501
871dd5b56739dd9b,1046
8722b6a61da262a2,1046
8724f880a68866a8,949
872524c3b50f52df,949
8725e9306ea4d207,1046
87266d7a0b162544,534
8733f4cee04fa81f,501
873430e54acc5cf8,1046
8735c75746c7b875,1046
8736e29abd3fda0b,1046
873f27ea8360b9b0,949
874196b72822c3a,1046
87440162cf315f15,519 1046
874627d3e31b2f4f,1046
874711ee7a37e99f,497
874b4504bc16a6d7,1022
874c889c9dea0216,1022
875826de86ffeb64,1046
875dc333ec7b67c4,501
87712ed7de0726a2,1096
87723d996981ba90,694
8773c2b9bef79b53,1046
877b023131547f09,1046
877ce81b4b1acd7d,949
877cf9032142adad,294
878b88fed50b704e,1046
878fe199693560c4,916
87a2dbd754bd345f,1096
87aa7e6d3acc1d43,536
87abcf4f01fb50df,1046
87b6af86aff9e288,1046
87be8cd1c75711f1,916
87c117fdd3230154,501 1046
87c96241d4051268,448
87c99751196cb595,949
87cae481694f378b,448
87d1201d2ac1e63c,832 916
87d8616b44f1867a,864
87df851e819ed54b,448
87e688fa8fdf71f3,1046
87e6a2c94601320e,1046
87f0dcbf96359f1b,289
87f11c3a1d2dd73b,70 501
87fc83b708d4589e,1046
87ffde76e1b45c50,1046
8805037f19cbbb25,501
88087385a63f79d7,519
880b822dd5d68d88,1046
880d079921ce5f41,618
880ea8c07cc1b4e2,949
88175d6079c6c657,1046
881e062e3e2c9b87,1046
8822962148fd6d9a,497
882e29f1b725cd4b,1046
882f46a61885bf9c,1046
882f8c32bb04a759,497
8833d5ad2998513e,1046
88366e908ce8e56d,458
8837948ea76554ac,497
883d9657537e8444,458
883fbf99e0df598e,70
8841a5bca8ee2fc4,519
88443df9f722d630,501 519
8844a2520a543661,832
8848b0843244eeee,1046
884b75ba8197943a,916 1046
884dad3037608344,1046
885a57d2a1333240,458
8865ef696e050d8f,501
8869f6042378ae2e,501 1046
886af4c8fc21601d,519
8873246dfe63c70f,1046
887468945ffc1053,1046
887c168cae541650,497 1046
887cf3077a3f99cb,501
887d5c3d1c18dbc5,911
888acb4a319acd75,501
888af88c1ec164df,1046
888c86fa59f4f378,888
8891dd116ca0c0e6,1046
889d9971643ff1df,1046
88a0fa32aa5f0ccd,497
88a828eb77e54bbe,1046
88abbfee327d45ce,949
88b06a116ec53beb,1046
88b1a2946f10e4f8,1046
88b2b4088403f62d,1046
88b3d273c5378a17,70
88ba09c39757b471,1046
88c7e0e377a69d27,519
88caf4c6fc432740,1046
88ceea8875ecb199,1022
88d3963c3e8f5ae5,888
88dc535f3ce0fb3c,1046
88e30c82f27a48b7,70 949
88e62d8227599fd1,501
88e8ba843804f77e,1046
88ee5736957e0bcd,1046
88f1441454f93e5b,864
88f23917b597cf75,1046
88fc8591f00b1bff,519
88ff1a21bacaaab3,1046
8906e3540c5e5af3,501
890770856be6f6ed,501
890a4fe1c5199669,432
890de466bba39d8b,1046
8912254cf73e72a8,876
89136cf7a5b58fce,534
891635888023fa8c,536
891739cc8f8aed48,1046
891872e20579a079,1046
8918fe5f7702855a,501
891b4cedb124aa1d,911
891e575b6a26182c,501
891e9a6f3a0c2ce6,1096
8921f939b4bdf8af,70
89266765e9cf7360,1046
892aba906f5c3e7d,44
892ffe5e7ee5ffe3,949
893a3fdab3dae1cf,519 1046
894266880fa74502,1046
89440c04c2bf54a4,864
895271fc2f8b20c1,1022
8952ac9f2edb7335,501
895319b0b7f2d1e9,949
89722068ae348789,519 1046
897b0acad7c349d1,294
897de9016a6ecef0,949
897ef1aca566ceeb,501
8980e0a6d44177a7,1022
8986154ef3a6bed,1046
898cbce4e2c6948e,1046
898edf57db2d5be2,1046
8991d44b2561cd26,1046
89972dae7a41c349,1096
89990e89bc20c400,501
8999c75095a03ac8,501
899ad4d95ec97f73,1046
899f3a100857192b,1046
89a2e1dad64a8f3a,949
89a64e7f87aa54ae,70
89a9e0efd4ca34d5,1046
89b4e50e368ad237,1046
89b657e23b0f92b3,1046
89b98b4886bfe62b,70
89bad5cd7c80ac,916
89bbe4e8b7af18b,1046
89c6bde746b69897,536
89c6f4f9eb6db5bf,1046
89c9f1b5bccb4d3f,1046
89cb29c1a4e2e499,1046
89d1c72e4ec35283,439
89d3ca82457e7eb8,1022
89dd50c8f8226549,781
89ea521c40d850c8,1046
89ede55814491e0f,864
89ef04187ab05513,1046
89ef1b9fd890e764,439
89f0a2adb5ab8a23,916
89f269ccc8edbae3,949
89f60b6b74cabd90,70 501 519 1046
89fa13abac9b3f9b,888
89fec22ecf1fb14,1046
8a01c0ac11ee1a46,70
8a07a9708090ee57,1046
8a1bb85204c63cce,1046
8a2b26e6f7d17cc0,519
8a2b9a29f5074c83,432
8a2ef2453e89c06d,1046
8a30475172b77205,70
8a319c6b7468bbf0,1046
8a362396b217e358,1046
8a3d4fe8f147928e,1046
8a45f8814dde412e,916
8a49d56479ad4e78,534
8a4b289545f83c4e,432
8a4bf719039e5080,501
8a4db69409d07b3b,1046
8a4e672261607a75,949 1046
8a5976dd450441a8,1046
8a59ac8d5341166a,497
8a5cc4953cd69132,1096
8a5f9d191ea4f757,1046
8a60f161f2c27ccc,916
8a64b9ff2c0615a,1046
8a65e9dbe7068b7e,70
8a6c2d02d4f80fb0,70
8a6c4a07d770d43,1046
8a6d0f1880cda618,497
8a70739e670bdc34,949
8a71e14b3924864d,864 949
8a82d9d33a7377b5,501 1046
8a85762bed6a1a33,832
8a8989ec8666ff5e,501
8a8c0fcae2adc153,1046
8a94e1853071a55d,1046
8a9d7c76f383aeea,1046
8aa366917f582156,1046
8aabb855311aa436,949
8aae489b9ea5748a,501 1046
8aafbfe4a62f64d7,1046
8ab0fd43601e6e14,949
8ab48e5335ee2b39,1046
8ab5f3d781b8db59,949
8ac54c80df65cb7d,1022
8ac923df95dbab88,1046
8ad430b4d23b0cf8,1046
8adc8b2b0e8b1b88,1046
8add148332294dd9,1046
8ae7cb1755514485,501
8af4eef8416bbf00,334
8afc5ea9fbbe38e7,534
8afd2105ebdfc188,916
8b0462ff9430362,1046
8b054a28fce628d6,501
8b0859d52c56391b,1046
8b0ab421051ace7f,501
8b0fe8c1d993b396,501
8b15c013e5097307,70 1046
8b168321dd56cee0,1046
8b19d92df1370931,501 1041
8b20d1eb5328229e,294
8b2b31fc7dc2fc3c,949
8b2c892b2f7fe1da,916
8b30979264ab8fef,551
8b3736c6fd3e09e5,70
8b4160261b381c74,447
8b43f1721c6174bc,1046
8b49c4c3289410a0,1046
8b4acfab20512ca5,1046
8b520998af350957,1046
8b57b1dc7acbca95,1022
8b5d4a12d8344a64,501 1046
8b60153720ddfcdf,1046
8b64a7db1d7d8816,497
8b6990f3a2c254af,1046
8b6e2a2d6b59fab,949
8b6e67474a51d3a8,1046
8b74741e68382399,1046
8b75fb21e6a5ec6c,334
8b798d0efc7b1331,1046
8b805ba80756b545,1046
8b80ff1111b4c1f5,1046
8b9080b1d620c76e,1046
8b987329fde83284,1046
8b9f56b07f2bb526,1046
8ba8cacf90ceb810,501
8baa24368f74e09d,501
8bbd28524bd2fba5,916
8bbec2cd205cb134,1046
8bbfefdb5513fd8a,949
8bc1db80f8ba054b,1046
8bc5db76d1f7e8ae,864
8bcc8f6c480c5767,1096
8bd0ac58fd00e96b,70
8bd47820838b8e72,949
8bd89730ba9a365c,1046
8bddb9c9b5990d5f,70
8bddc05eaad35e4f,70
8be0701669a96de2,618
8beaf8f151b27b3b,70
8befb81c147f5689,949
8bf0fc3d8c32d335,1022
8bf4aa3bc19e7a7b,497
8bf90a3049d478ff,501 1046
8c04777bd9c84463,519
8c05cc08e635fb0e,467
8c06738489a835c1,289
8c08a4059287dc72,1046
8c0d878f3ee7d2ee,501
8c15ae7d2926913,432
8c164f5836451e5b,1046
8c194367378abcc0,70 949
8c1b9a7b8b06d925,1046
8c1e81eb966e47d9,1046
8c1eed9676d7e201,44
8c23f5beff0806a1,1046
8c2849d8a725240,1046
8c2b3bc06a98dfc4,1046
8c2fa1b8fcbeb437,1046
8c4896f530d3ad40,1046
8c48ce950632ceab,70
8c58e85524f128ea,70
8c5d612582697a87,289
8c5dbb7c22cf155a,1046
8c5f7f611ddad9dc,411
8c654ca61c609fa7,949
8c6ac3ff67688b5b,328
8c73ab8d54eaf2f5,334
8c7c44e139b3a5ad,519
8c7f5c05e161aaaa,949
8c8101c47f58bfb0,949
8c92a37421d4d967,832
8c957f997adfba48,1046
8c9cc96542f304ef,1046
8c9e28fa9cd99e86,501
8c9e4e7787cbaa23,497
8c9ffa212d577dc7,70 1046
8ca2b011d91cbdbd,44
8ca584f70061b03a,1046
8cacc5b0d46d1a50,534
8cade52e43ffe401,1046
8cb034770bf46a5a,1046
8cb7d32531e09e7e,864
8cbbd5712d795bcc,519
8cbe2f0f3cfd6407,432
8cbedd9707379212,534
8cbf7d487b927be1,761
8cc24b64c28593dc,1046
8cc36b2303041ac8,70
8cc8d4845b34ce69,1096
8cccffa5d16f0875,864
8cd8e3ba32b86cc8,501
8ce8053b79cf2b8e,501
8ceb0c90d68592e6,1022
8ced422ba7d05ca4,70
8cf1dc44fa4c73e6,1046
8cf21035adfce165,911
8cfedeffe8ae98b0,1046
8d0806cc14ffe9b6,501
8d16ca200d40b8cd,1046
8d2066ba029b9998,1046
8d21e819e990cad5,1046
8d2a6cd49688f70d,1046
8d3431ece6284129,501 1046
8d36c99a48cb4be2,832
8d36fe2c51951956,1046
8d39d1d860374cff,501 1046
8d4144a34a04ff68,1046
8d44bf902603a1da,1046
8d4afc933f8a93cb,949
8d4b634f822511f,1046
8d4c98a10b54139,1046
8d4dcb14f0993fbf,1046
8d566363f60a1605,949
8d5ebd8c80340678,949
8d6123635f0e5298,949
8d62287270187e6,1046
8d62cbdd6fc6cf38,1046
8d6b52490fe33836,1046
8d6ce36db696dcad,141
8d6eb4fc431a9ddb,501
8d720a50dac07bce,1046
8d778fe8cc899832,1046
8d7b06b297e04748,1046
8d7c5c6811822476,501
8d81c91c8f6633f8,467
8d837e78a4307a66,309
8d861c7fe2430756,501
8d8eae4c31a38c66,1046
8d93380af53c5022,864
8d962c20af33194e,1046
8d9a68cc63d6948,1046
8d9e773d51872ab4,949
8da4027614785ebb,1046
8dab5d344a152b30,497
8dac417c07fa5a84,432
8dacee3295ea0514,949
8db782a2377abf49,536
8dc3d109e5ec85d8,70
8dce647cf5eb09eb,949
8dce8f868081aec4,949
8ddc47c40fd781,1046
8de5d3327d8b06d4,334
8de78c27483c8ae4,501
8deafb926ba005fb,1046
8deb1f15d8154921,949
8df3504cb598d109,70 949
8df3a16789a5f71a,501
8df3d71b829db4eb,949
8df538857f0cee0a,949
8dfc8aca8ef874da,916
8dff55c63cf849f4,1046
8dffb4de65d51c3,497
8e02e37396579d94,501
8e0548788bf94413,689
8e1442dfd8acb265,501
8e1bcb6f639bdd3e,439
8e1c159f3ae4968e,1046
8e1e5ac4eb48bc7f,1046
8e2e0a01c0d29af9,916
8e312c8b2b3acc71,1046
8e3239a8e26f87e9,1046
8e33685b5155b48b,501
8e3385761720c35c,1046
8e3db7d161fd1141,1046
8e3df715185aa031,1096
8e442396361884d4,536
8e51deb78fc34f5c,1046
8e5907cd4e583b38,1046
8e59847bc973be6b,1046
8e59d35a907c5cc3,1046
8e5a1e898106290c,1046
8e688b754fef7a40,1046
8e6df681b1fa2a0c,949
8e76cf1746f5a850,1046
8e7885d8d465575e,1096
8e7ad095ee3f2775,70
8e8235a8c068e276,1046
8e85b4355ab84c5a,1046
8e8a243afb883e7,70
8e9e2b3e417f0890,864
8ea50b45d4c100e3,448
8ea567bf8aa95b70,1022
8eabb5b039614c9,70
8eaf88e2ba070629,1046
8eb091d5f2889da0,1046
8eb8e6974ad3d66d,536
8ec5590622d2dd5f,1046
8ec760d03ac20ea,1046
8ecda779d30c30c8,1046
8ecdebbdf371c62e,888
8ece30d38591d766,1046
8ece54c3ca096678,501
8ed2659c645d811c,1046
8ee879f061b9f342,497
8ee931d369a7db27,1046
8eeef81040445ee,1046
8ef337df5b43cefa,501
8efa58229376a060,501
8eff46f96983450,1046
8f06dbe8ca103071,1046
8f07acfe51e1ba9e,501 1046
8f12ac7097f74cb0,497
8f13c30319b5f080,1046
8f160c673f35fe77,1046
8f1fb2a99d59717c,1046
8f23830dbe23c8e4,447
8f2481fadedcfcbe,832
8f3307b5db729ae5,1046
8f374e67c4da5ad6,70
8f416b0413b207b1,1046
8f42ad503a09166a,949
8f4372e635e402df,1046
8f488f01cc385c54,501
8f48e06caae24c87,1046
8f4f77b537809f5b,519
8f5f9f0eeb4b10be,1046
8f636868aaa8bc08,1046
8f71e49490fe27eb,1046
8f724346d3c27a48,1046
8f796e7bf6bf5683,448
8f7b3005fcff7bae,1046
8f7f3f8d672109ef,949
8f80ca19d838b903,1046
8f811db035b8a0d0,1046
8f84b2c7d7d0a00d,294
8f8a778b11ff45c3,1046
8f8f84e0e7ceccdd,501
8f8fc7a1de1170fd,1046
8f937b3b954d5049,1000
8f9d84ae033d9a1b,1046
8f9fcd560d2ec467,1046
8fa415d9e297290b,1041 1046
8fabb7f2929903dc,501
8fae23562f831672,1022
8fb12a683fba1d48,602
8fb14484257c9f8e,432
8fbe869a6fc525a4,501 1046
8fbfea4097229adf,1046
8fc034dee2ed1d03,501 1046
8fc8198f21642f0c,96
8fd62cf828d08478,534 618
8ff1c19279d47c69,501
8ff2835f105a00c7,1046
8ff2f6c24a96a965,916
8ff7ff05e98f9df8,1096
8ffb07164051384c,70
8ffbff6f175cb49,70
900c961b2f99c814,334
9012e4de1a1730d2,832
9012e7325d14a081,1046
9013e21879df959c,949
901b17da69e893d8,1046
901b6df42fc4680a,832
9020c95ebf42b3ce,1046
9024f66ee108008c,1046
9028e217b79424a5,1046
9032dc8842376e4f,70
9034a1c7c8ac34b7,916
90384d5d6f9382bc,70
9046cad06a1389f6,1046
9046eae63844d2a7,949
904ed79c99b378b8,1046
90541232feacff8a,458
9060d423d2c54089,448 1046
906d60a046b77395,70
907325665ac5bbd2,949
90745c72e94221da,876
907562659b2932d3,949
907a5c56607b34b9,1046
907fdc1d23a41ce6,1046
9083f661e398b539,949
90869a56ca4bdf7b,1022
9086f51cbfb29365,501 519 1046
9089ccefb8bca586,1046
908d6d9b2331f210,432
908fe12492d43fe9,501 618
90919d127246133,432
9092dd6cad6e12c0,501
9092e10ad4dc7cd2,832
909d0c94fb80b129,1046
909d3ea920568f3e,1046
90a6b522797cb07d,519 1041
90a8b00f7be0d42,1046
90abd498d9fca42d,618
90ac8732b7930a49,1046
90b2b7c8f313442e,501 519
90b3377564220e88,501 1046
90b5aefd60fd10b8,96
90b82a99d3f1965a,949
90b8b00c37dd8a9a,1046
90bce7e1bfc2965,1046
90bedc640931b7fd,501 1046
90d44a336704c5a1,501
90dc5f989b19ac8f,501 1046
90de717d171db166,1046
90e7a0caf125c557,289
90e82aa9698d41d6,534
90ea423805ab23e7,501
90f11bb0b923a0f0,519
90f5bb9b89ccdaf2,1046
90ff4f1f97c334b3,1046
910af12066368f4,501
91119c689bd3778b,1046
9117a9e61e129eac,501 1046
911f39df7d23ec46,501
912293a44f9d8ba7,1046
912303c0440ae035,1046
912ea6289c229b8f,1046
912f838936fcb9f5,888
9135a6eae8f06cba,447
913a34ad86e21e67,1046
913acab797c6fad5,501
91447ac3963c1d3b,949
91489b086ae02902,1046
914b7dad10e23c98,501
9150c8a3869712f1,1046
91523e47ae5fb6c1,501
91571ea89105ce7b,1046
91577bdac92f3db4,1046
915ca80e9df7ac26,1046
915fd0f843faf3ae,1046
916d04d7f148aff6,70
91730a3929e0b141,1046
91751da34afa0678,497
917f68b258cdc3b3,888
9184f2b3c80a63a6,309
918940ab4fc94514,497
918c08392d04dce2,501
91974cfa3e58c682,1046
91a04c7a8d314d32,1046
91adc6e33b5d1d25,1046
91b00d2931a90270,501
91b08d55b386cbdc,832
91b27b0c1815ff0c,1046
91b6fac574cff2bc,1046
91b958dd4e49283e,497
91c1cb8de39bf652,1046
91c37dff1f423da3,519
91cb3861f207943e,1046
91ce71c24a83a81f,1096
91d3edda42e76b49,1046
91dc6f12cc9126b4,551
91dca9742b5209a7,949
91e84188187f99b0,1046
91eea14e7d17e949,1046
91f17d20b62571c3,501 1046
91f9aa6610363283,1046
91fecca1c00736fc,467
9200b70ca49ddc2e,1046
9201796a824262b9,501 1046
9203174aecfbc956,1046
92039db65f21fbee,501 1046
920c809191896e47,1046
9217649a05db4006,519 1046
9219d63170c599c1,618
92252c1e1e404c87,949 1046
9225ef22044e5431,1046
9226d31a13e202e4,501
923c0449291df297,1046
923d8b0673dc3f89,949
923f6af5f8b7c310,501
9247066241b8976b,949
924d7776bfbb636f,519
924d87836eab80ae,916
9252cbe29ed9ade7,1046
92531eb84761fe1,519
92550130e94386df,1046
925d0f6c39d21a3d,501
92687fe3d7fce329,551
926a07b7e766d112,949
92737a5625a83aa1,761
9275396807afeece,916
927a674e50382720,501
927a76763ab60071,501
928e7ed0c2ac29a7,501
9292f7e0da7a121e,916
92a8ae0163f0720e,1046
92aabfbc415370ba,1046
92ac5d17a7df178e,1046
92afdcdc6d60838b,1046
92b2572a501c6fbd,519
92bba11e9906015d,1096
92cb860f1a927f37,534
92cf49a665fb2070,1046
92d7c3322bd082e3,432
92da227b1b2bba7e,439
92da38f1bd3fb198,519
92dfb874e5086a17,1046
92e77ee2b36cda79,1046
92ef116b9ea26e95,949
92ef68bbc94ddce2,534
92f6a58a528b18fe,949
92f904cf286cb54d,1046
92fc411310a1daaf,618 864
930125ef84d001d9,70
93071eab233e43f6,1046
93081069a518e1eb,501
930b00fccf07e6db,949
9311983975c6ce3d,501
93136d07023bb04a,1046
9317deda11eeb1cc,1046
93255f4f25380477,1046
932c113c45712b14,1046
932f3631bf8cbc43,689
9333af14fc76c09a,1046
933d59615ef69a65,458
933e0079212957e8,864
9349766023bd2558,1022
9355189a313a2f05,501
935c2a03c74fef2d,1046
935f63ef0c3a6c98,501
93633c5271c10890,1022
936599e739cced8a,1046
9366a961dbe3aaf7,1046
936f9cc5ec658321,1046
936f9fa32610259f,1046
937139d323b64951,1046
937a9b0fae8c4b9a,70
937e270f1454b27f,949
9381b0fd867bf658,1046
9383600044c1416c,1046
9383a5fdaa83ee28,1046
9390edfb88177d43,309
93a3f4e262b700be,1046
93a8ed5acc9a2af2,289
93add8882b6668fb,1022
93ae3adf93141507,141 1046
93ae7d49954cf52c,70
93b94f4d444a86ed,1046
93bb4688b5898529,1046
93bcbdf8ac2e4c9b,501
93bd296f633a59d0,501
93c0d1aa2f6e0da6,1046
93c28dff102d2847,1046
93d4fb88fa9282c3,1046
93da1715f3c05c05,1046
93dd7fea15cddca,1046
93e202a8fb833953,864
93e9991bc55ab685,1046
93eb04b67d6ef9fa,1046
93ec2ea466ed101e,432
93ed5b51a94bac83,949
93ef2772d7397800,1000
93efc63de507641c,1046
93f0417c492669b4,1046
93f0d2c3b4857238,1046
93fd0e10febfd75f,1046
940f66281d1aff10,832
941312450027fc26,888
941df44fc591f5c6,1046
9422e0875924adff,501
94263b2bd115583c,832
9433d1075a3f6997,501 1046
9438e96fa33d7905,497
944617b15a3d74f5,949
9453a3ce8bc40bcb,1046
9453b4f02cd878c4,1046
94569e04d4818e78,501 1046
94582d6c004a1768,949
945c1c825f791ddf,1046
94609c43904d1e0a,501 1046
9460b78ec1b97992,1022
9462c7e687c5499,1046
94637d7a6ab1adbc,1046
9463d80640dcff94,1046
9469789b5f0ecc83,1046
946e30a00488da19,1046
9470cdf009980773,949
94732c055f54e135,536
947406b43ae7b13a,1046
94784e90421a16fe,1046
947b03c260344685,1046
947f383203e9d77e,501
948491048c6b5771,1046
948aa68af176e54e,1046
948ca1e3b1ec5340,864 1022
948d9037ab69b232,289
9490b33bed993afc,1046
9493ea272881091e,70 467
9495987d353ccf81,888
9495cbcd8196843b,519
94967fb873cc2a6f,70 1046
9498c4cb747a012c,1022
949aff0cbc047582,501
949c16973540c3dc,1046
949fa9821a36fd25,1046
94a5681c7d6a9fd5,1046
94b1246f07888353,832
94b15b7a3bb75228,832
94b7da113778cb54,551 916 1022
94c39f7dcfb7e5f,70
94c8ebeda6737b79,497
94cc54bfa494bbcf,876
94d3dc19b50d4c66,519
94d5b0a591c04d45,1046
94d6fdf06b85e6b8,1046
94d8731afaaf8d9e,1046
94dc88fb0c96422,1046
94dd7e748eb21d9f,501 519 1046
94df3f3fa3fdd31c,1046
94dfb377702f7b48,497
94e3c96de94647fc,1022
94e5bc0f6bb3084c,1046
94e62b5d5adf4ac2,1046
94e6fd30b0091bb4,448
94e7f50ce01d5c0,501
94ea66a61a7dd890,1046
94ee734ff6ee3e02,876
94ef7b92ac9040ec,1046
94f18a73c13c4434,70
94f2e3bca17322a8,916
94fad5f3d618630d,70 1046
9510108b5a01d2da,916
951097a2c292cca9,519
9516e1b8abf112da,1046
952b57e9e745dbba,1046
952e778cffe3de2a,949
953391f766f3227,551
9533dc905009359e,501
953d1e0d36bfbc01,1046
95415d5c265ae78d,519
9544fedce61e0692,1046
95458cbb9e29954e,1046
9546894c4be5e49c,1046
9548e12f0b2def82,1046
954f1639389b707d,1046
954f7088b24c5edb,618
955471e2bbb2602f,447
955f5bd4eeb52d1f,501 519
95611c3be0b77547,1046
956b1be1f1cf0da7,1046
9575ce05d03ccc87,1046
9579582b1f2058b0,1046
957f3d83925c1b05,70
958010f269d75600,501
9584c272749ee4f,1046
958ac0e513f9427d,1022
958c9d4fc303923b,70
958dabf92fcfd3dc,1046
9590fc66fb1a7d14,949
959c030c89ae6590,1046
95ab5920677e6d67,1046
95b8c0c4f8ef72bd,70
95be7fb38f2cf990,44
95c2a7f3d0f25d0a,1096
95c7a8e39e5403b,551
95d36027862f6035,519
95d3fc4fd99b6671,501
95d62927c95d9001,458
95d946505429d94c,1046
95dc05c920ad14e9,70 949
95e0525f99da56c6,1046
95e7e361b7c40469,1046
95ec109b19f5e74c,832
95eff5b7d46328c,1046
95f423c202790a95,70
95f5e7566ba03f6a,1046
95f7da515023656c,70 1046
95f7ff60420b3ae9,70
9607da7536673407,519
960b24a9e207ce5,1046
961661f7f7355a2c,1046
961934deeeea4747,432
96222542cce2c630,1046
96446145f5cba8e,519
9644a95b8e88c9fa,70
964f1ee2b2638fb,1046
965010dcae57745e,1046
965428968068c31f,916
96597574ad26b6a5,1046
966328cbe224fe26,1046
96658fb52d10153c,448
9665fda8a41a15a5,1046
9668d9136873e76a,949
9672cf083118293e,501
969929f4b3fda765,294
96ad408715e16a7a,1096
96bb3ec81d18630,432
96bec092b1b63827,1046
96c11da8bbef456b,1046
96c3ff28009fc7cf,694
96c5993d6b4df1be,1046
96c634fa285c74e2,1046
96cd8de190b214ec,1046
96d04a3bb3e71a9e,1046
96da8f69f2c02307,501
96db817e97505ca1,294
96dca77f12079d23,1046
96e14eeb753b79a8,1046
96e6ba741e605e21,1022
96faa58c50b90473,458
96fb69a573cb365e,432
97023ba0b840e5cb,1046
9702686ce7a4347c,497
97035d151e74d3ea,1046
97054baadfd11058,916
9711ddc33f35e85c,1046
9714e62382aaf0,1046
97184f6c83c0e3bc,501
971d94331c5b75ea,949
971db7b55ef15baf,1046
971e82659734e98,70 832
9726d51dc93c1e28,1046
972e7ca08db7c0e7,1046
9730c3b1481ed049,1046
973bf6563c2eb3a2,1046
973dd7f8c45dbc97,1046
9742e64191538898,497
9755c162070ef465,501
975f309971d982cf,1046
97606c2b391af8,1046
97664e411d4f3c46,1046
9769779e70cc9333,1046
976981668b74f5b4,501
976c71466e618fac,209
9772c22362851851,949
977446b17635209f,519
97758ad9f1221dfb,501
9776d6b5b307dbf3,1046
977aafc7cf739a3b,916
97823fdf9dc051d1,70
978c3dda0630c181,1046
979115a869f1be0d,1046
9791a39f4b00097c,1046
9793b4ac6ee59690,1046
97964f3bf306add0,916 949
979cbcb135fb259b,1046
97a300bfcec32780,1046
97a6c8d6b6a68f57,1046
97a74af98319be11,1022
97ac787d56b4a894,501 1046
97ad81c5a636b2b9,618
97bb11e1d6d26bea,1046
97bbf92c640b457e,534
97c4f35090cb51c7,519
97d6a39098fa13ae,618
97dba8969c98c15d,1046
97e407a18273f489,519
97e49ba18f1a66ed,1046
97ec1b795457dc47,70
97eda2e85406230b,864
97ee2b922e687a58,501
97f1134e6299e705,70
97f49435e452b421,1022
97f87f7a522f4e16,294
97f9a76ea14dd266,70
980500753fa60ab3,70 501
980813899846afc3,70 1046
980f081aee205e18,949
9813a080c8f26938,1046
98165ff94b8d9a83,832
981fd1001505af91,1046
982193c4b034feff,1046
982313937bea43a,1046
98233f44364be617,1046
982961c083985ee3,70 534
9829ec022357bb0c,1046
982a153dae3303b,70 1046
982ddfd4eb35f222,70
982fff83851dcc03,289
98307d42f17a7ba7,949
9831f7a6e579dbcc,501
983534fc4cce3ef8,497
983c2ffa295133b1,70
983e6b4dc832e46d,1046
9845dd73b9640479,501
9853babd8b9ceace,1046
985fe0593a0f6e58,1046
986048ec3637547b,1046
986461ab3c3e8c85,1046
986758ee1baadc67,888
9867856a417fda9a,458
9867bdee879dfbdc,864
9867d4976f4465fb,1046
986834bbc252d611,1046
986cf83f9213cf9,949
98859a5b946db45f,1022
9888a2a87f436dea,1046
989237d6403b4035,1046
98955d7948590a50,1046
989bbc02a32fc43e,876
98a0a46e7385d8e1,70 1046
98a8eb03cc3787a9,1046
98a9c02b65b60ee,501
98ab97a5eb49aa1,432
98ad6c7ebd218d99,141
98b3a74191574c1c,1046
98b444fd5ec7201b,70
98b4f37d3b2208cc,501
98b8edc341c4aa0d,1046
98bf24becd22d5e2,949
98bf28c81fb200e9,70
98ce614d74425f8,432
98cf5fcbcda5e061,1046
98d685a9cd108dd7,1046
98deca6d651408dd,501
98e83e9eb6690b7f,949
98eeebfd9ed6d101,1046
98f0e5ab1ab4db9c,1046
98f5bad33ddcc01b,1046
99037ff6a700ece3,1046
99062b1700d08ddd,1046
9907d7f4e6b9cd07,1046
99114602efd8fe55,916
9913b19d01aa7cce,70 1046
99177acb4e4866a5,501 1046
991e614bf43e24a8,1046
9922e4d1a820d346,1046
9925a670382dcb77,911
992b5b1d6b8c4104,1022
992bc617038b0666,618
992d05fe3122d293,432
99385f141cda981e,1046
993bf33db5b6e122,1046
9943b50e8b422b6a,1046
9952273ae10f5591,497
9952fa03523fe270,832
995768006b86023c,832
995bc938473cdc5e,1046
996b31b60fe4facf,1046
99700fafce4e23fb,1096
997224310d9d2ed3,618
9974c3b5fb68287d,501
9976e3bb9085a4f7,602
9978480d1c21ce2b,497
9980c6cf8439babf,519
9981985956720669,1046
99831d6db82bc095,1046
9989a63e87e956a0,497
998e107913682274,1046
9990e130612fdebb,309
